class,uuid,image-0,image-1,image-2,image-3,image-4,image-5,image-6,image-7,example_im_0,example_im_1,example_im_2,example_im_3,example_im_4,label
tie,8b5f9940ce764f99b9f02646976f16ae,0f7d30ea-3f84-47a1-84be-876bcad54c48,125e7c3b-611b-4d5b-b83e-497609b65a1c,52be8d18-c599-49f2-baad-9e969d464853,a0292ca6-a8e1-47ba-b03b-efdb00a29d92,f1e6e747-207f-43cc-8c52-32ddccea1675,37b760df-de6a-41ae-870a-8350c70abced,92eb1d4e-e8d1-4f48-beb8-dd1eb6bc6da6,37709381-cb86-41c9-9cec-da6497f010cd,b3fed982ab4a4c6.png,cbf0940cb47e441.png,ba3cad81137c446.png,abc9841838fc4c7.png,84edb2bc0fd8410.png,bad
trash_bin,f4440ba1c72f42bb887110ada7dcf3ca,63ee7130-204d-4388-a908-acfc3968f968,3e065147-3a65-4829-be5a-f593f21f1cc3,737ec277-a20a-4e1f-ab73-596c1fb8a006,aabe1ce8-4df8-47d4-8e2a-38afd3ef7129,fbcbed56-971b-4c17-8a0b-c9c166dac8ee,0f76e616-5feb-4db4-9938-4500147a6bd2,25fafe07-6480-4c44-8317-f0b656c5ea21,e7e8413d-3262-412c-a4e1-75f790d6b555,02cf67c645c7477.png,439adda87c474e0.png,aad10649db1d454.png,f7d58c9ee1d742b.png,1a86f020f2ea41e.png,good
alarm_clock,b642670e0c3a41b6863762c8545079db,46304a0d-7dd2-4727-9b0e-76d5d59554c9,b52963eb-61a2-422d-9132-3bf23cd51851,66f15ae4-2d56-4f12-8ba9-14188d2bc66a,4ac64a76-1394-448e-897e-1f0522dec4bf,9348a432-4b9d-48bb-837a-6fecf0554040,f9e33e15-837e-4cca-99f3-e79dd3672b95,d9f02bfb-c4cd-467c-b65d-aa62f1a1fd84,4bda54d2-14a3-4b68-87a6-cb2c0cde01eb,6f8e03c2b2d4433.png,88b0794c2fd343b.png,2433b4acc9b1453.png,b59f715b29bd4b2.png,c59b55c4e47441d.png,good
hammer,b92cf227f1624de7920912b4ccfa1504,fa858fd8-a429-452a-b5f8-51971d0f6ec0,fa50bd8b-5c92-414c-a84e-ba6a6b2d4586,d84bcf6b-9d7f-4030-bcec-5c3c88b1c999,6c398eca-612f-43a6-9d80-82ae951c11b0,3d98b495-14f0-4333-ae69-a2f367898f9d,b4dde086-6646-4505-8f15-60d21d41a3ec,77890f84-b1d7-4fb3-bd7d-93d6149408f0,bfdfc1a0-b3d9-4633-bf29-9a8e8b9eaeb6,312812898d4b404.png,c4100e7d7fb149d.png,8a8f4e7665384a6.png,aaa883c741b74b2.png,2631b4d585c34ab.png,good
chair,b570e828206b4a8db3eb7bdcda6fdfa6,d41956a1-6768-48ab-8967-824a29af8f05,116f0351-a66f-4bfb-a2ec-9a2e9b7580f5,194659d8-e01d-47cc-8255-b3435b03cb78,48e20e2a-54c2-431f-b7d4-4c31ce337d18,f90538d2-4772-474d-ba37-bb1988fd4099,3c10b6c9-cfd1-4d6a-9623-d226174fc031,e1c9dbb1-21a3-461c-9815-21b4ca41fe22,ab10a4a8-0743-4044-849f-9469fdba27f1,411c01c0fbd74a8.png,fec7599c3fdd4b0.png,afb75a4ab25f42c.png,8b3a0b68801c46c.png,18bbef9314fd42b.png,good
chair,c13e8730021147c581e1acbac92cf56c,c8ec24fa-82de-4a47-a21b-825f2a2421ef,addbb076-2877-409e-a209-930e190e20dd,508aa43b-e197-47cc-9476-2a5692225ea7,ba34c0fa-fa91-4823-987b-47336820c373,99cd62ba-eced-479c-98c4-d5c898196b05,6c236344-75af-4afa-ac1c-b41c9e8b9a8d,854897ab-d55f-473e-9dd6-623d02b79f31,97f6cbf8-5f50-45d9-a663-2ba811b4bb53,16a198091fbf458.png,7049280f27d2423.png,e10bc2ed2c55475.png,bd6c5ea8482949d.png,76c4254d520d4ed.png,good
backpack,f4d7a0ed8af2453e9adc632278c9aa50,d26716d8-6830-4e23-9596-ca14ed3b8676,1f04aea7-eb65-4bcd-a452-b321cc0fdd4c,ba77d2b5-63fd-4c0f-9fe9-2cdc66224cf8,0ee5a59f-2ecb-4fcb-8877-6bddf3858699,bcf92c3b-f32b-4c03-a7b7-420d6e92f068,01f63f53-d388-4d46-8a82-a6b7873102d8,f8a2b369-cb0b-473d-887a-8b023639cf40,85767a86-746c-46a9-be37-c5f2f5c572f5,d8b68af0489d417.png,5f8df5d7184c4bd.png,18f4af81f9c24dc.png,1885b8a7e5e147d.png,22cd6559ca9347c.png,good
screw,275acbdc87b742dfbfa91180efd385fb,8738fa0e-d901-4fc0-b2f7-d977000727de,5feab53a-2844-44e1-bb2c-f5407c67d9ce,37af84ff-c8b8-483f-bc9a-79d15211179c,c8d06514-3cf9-48c2-9e74-fef972e8f6de,e08a7adf-66ce-4c16-b759-b545b0ccb7b1,5b5d29ac-7b71-4c90-a46b-46a088362967,27d286cb-060b-4edf-9ecb-f9e65791376a,d8cee169-7998-49ef-8ed0-5bfc12de0cb7,240c7e81def549d.png,b8a6ac214b51428.png,b3f88bab5b4e4b9.png,aada29c65011412.png,981ccd391c34488.png,good
lighter,c44330b41400477e87367325393083b9,b40ce7c1-55eb-4b1a-af19-a2989052e477,d09084b0-33ea-46dc-a6b6-89482d5da5fe,81149663-d5fc-4f25-ba96-7ac2b09e6ef9,d453a87c-dda3-4d92-9031-92150b6eb1ec,7642e2c1-2ed4-42f1-a5dc-0f478acf895b,4d464813-d887-4266-8adb-4c1a950d733f,89e6df12-ab11-4568-a79f-3f5960787c10,db95aaab-8590-4f11-8816-72e79dafc59c,e82bc135e4984ff.png,05636b694bdb4aa.png,b9c6af89f01a42e.png,69be388c433e41c.png,6c8f2b091b6b4e2.png,bad
pitcher,c5cbd741828340dd99eba71c304dc24f,da8026d0-6e24-40f4-a113-7ec1f2bc2355,b1b96428-1ec8-4899-8891-261c350a9db0,ba1a8ae0-eba4-4a29-82d9-02a9f427a943,e32bd072-d1fa-46c0-96d6-5c2853829100,5943d533-9887-4ca3-9052-b2f4a5157d3c,39fc1f40-22cd-46a3-8775-a6dbecafb79c,85ecea7f-a93b-43b9-b5b0-1e3403f5ebca,860cd68f-c15b-4587-96df-8b4fb8a311a3,cf3185b4722c407.png,b0847ed930624fe.png,a0b3243eb84148f.png,dc6506281b9c466.png,5c261208c6db4c7.png,bad
screw,0b198d70c0d944aa9a26e440e4c9bfed,bfa1830d-1c66-4414-a887-c2e9126f7f2b,c5cf12b3-02a4-4a9e-8516-d6282e566643,440fff22-716e-4018-bc30-67599ee20e61,a700bd6f-5c9e-4ff6-b691-daf256ca75c7,5ca68d3b-ba32-4eaa-9fc8-7a1b3ca16ff1,bb9f2c1f-9368-4e3c-be39-1048ad3c2b9e,303f68eb-a83a-439e-9253-5e14365ef8b0,9753f67e-02a7-4eea-8ba4-f29bc80daf76,a392225eb785433.png,76ac3feeb2ed422.png,4e164dc27f934a3.png,61a2104216dd4b6.png,69fcdeea15274ba.png,good
wine_bottle,0d1289a641b74b3497faea4a74f64669,ae2022f1-e461-4876-946d-9af7a4ac7213,1e051b27-1150-42a5-b43d-c3a93d23b0b1,d384943f-1c27-4187-a683-33d6e25883db,03520b18-816b-4351-8b29-9c992d1aa1a6,7829cd06-34b1-4ea6-9591-a0f31d833e63,a9c03eea-130a-4fb2-ab23-c3c5aaa08b61,7ce96b41-cef1-42df-a9cd-4dd40a5a8e4e,119fcdb5-6b1e-4e5a-90cb-306da74c3aec,6c4689dd2b7149c.png,3d392dd0ee804c8.png,65cdd264a57d47a.png,95d7b6c025ae474.png,8362a99e8a3344f.png,good
mug,c8abb403b3ef43a183f8ae9b57885c66,0f609213-6663-4e91-adbf-10568a84d26c,60c7aa25-baff-4ede-bfe7-9f9233c4ea9a,579a9124-96b4-4e8a-a4bb-7c1d769e67aa,e6d3a944-5804-4a99-8e59-c9b2e32e6713,5da416cb-96ae-4d71-b6c2-a6fba0494021,f03e0a34-e11d-4ca1-ab14-9de087dd57bb,a302f24d-88d6-4bb1-bf3b-f12788d038b2,d5e900a9-481a-41ea-84f3-1ce94d32d7cc,ee91ed71f3fd4bb.png,da029e6afaf746e.png,0d06f5a4e1914b5.png,e516e77cf93d4e3.png,938216182285437.png,good
tv,675f9a2ea9a84d2f85600835fb4abc6b,db45256d-81bb-4d1a-99b7-60e1727a6ec4,05a5e2e5-b0f7-4136-87b0-aba197cb94d8,802932f7-7170-4266-85b5-1da728e7e5b9,2218c2a4-74cc-4aaf-b34a-614ec7184e6a,0cefdf91-5777-4279-9cf4-55db5c4242ef,26720fa0-03d9-443c-ad07-93e4417f2aeb,28afb891-fbb2-4663-89f1-1c98b38e8333,dfb1feb4-857d-4a89-aa86-09c352fee700,1e40d97887614b1.png,010644fd8f4f452.png,e23ad94c1c754b5.png,84e276cb0a03465.png,4a536614e7954b0.png,good
mug,7efbcea2855d41d293923df2e924ffa9,6f16ebd5-9c84-4003-88b4-e21479ca8d15,114cbed0-af0d-47be-97e8-72dc37721b7a,156fba53-bf75-4198-bbec-5e97b8fe7691,bcecaefe-a72d-4b34-8287-478f16d8de12,051834a7-c3cb-4cce-b8d9-52778c6fe261,c444b5c5-a30f-4b5a-88c7-f7ed439bbdcc,9a45548b-d73f-413d-b681-cd0b0a0c2b4f,2248791e-1b83-433d-abfb-a7f0957725b4,8a2b3186bf3a4fb.png,c419e1be95e449a.png,e3559448acfb44e.png,ee91ed71f3fd4bb.png,13fedbaabb6d40c.png,good
vase,40233ca448df47a2bce444452ded6141,58530535-0357-451f-a3b7-a30046a01b81,bdb966da-3791-4ed0-a967-b5a542c668d6,167ddf69-acd8-46c7-8ca1-6d8dff358d90,93ba33dc-6a89-42fc-967c-f463719f3178,847f33ee-f4d8-4395-ad28-71afa3bb20ff,8d6f1eff-447d-48e0-9c33-87420359f01e,e4428a41-0874-451c-a31a-6934d0e94177,efb0fbce-c9b0-4362-b890-60222d195f48,680b32c472cb4a1.png,ec704c4a2a094ee.png,b688859a8832410.png,4def1b29595b418.png,2a2255eaa4b5453.png,bad
desk_lamp,2b9a94dd9aab499aa59ba7ae10427eb7,acfc7c21-559f-4eff-b352-1574506410e7,cf8dba0a-a925-47ab-8b65-0846fd4663b2,f9c76b51-1643-4e20-9ccf-31b8b8200248,3da0e4b3-dfae-467d-bd5d-b311e7a48213,58cbacf0-6d76-475e-a909-83a392b19f6e,24fc0488-42c5-4291-9f3c-54353081cdf3,9222e975-e25a-4858-8ebd-ca50da9c8fd4,f7920bac-6e10-4af0-b55b-efc1b3577ad5,5dd3c97236b3415.png,9b0bf2b067e54fe.png,b04b1bca8c69420.png,146e452e535448f.png,0dd186542941453.png,bad
tv,7cef86bade2b447d841c333bcab9287c,277c07cf-4fb4-4081-9cc3-421d2cc2519a,ce4ff494-343e-41f6-b40d-bbbf6efbd5fa,2d03fc4f-c8c0-4ca6-82fe-251e33032188,0af465dd-ff8e-4f90-b170-b15dfffc58be,5529b1de-af83-44f3-b551-b73a807c44ac,886a9934-1ea5-42a7-b61d-ad5bf76d78f1,8603ea1f-f915-4754-b34c-8391a84d2a05,366ab8af-4999-4df4-82c1-d54cb93d4aa0,e23ad94c1c754b5.png,e9774120929442f.png,1d3c47290a304bf.png,3ddc99799d1d4e8.png,a3ab9ebb5447480.png,good
vase,8d13439622a545c3ad24eb65a1d0d04e,f5149476-0b4d-4e42-9fff-ec44339ceb4f,c34c3674-3998-44ed-9729-64234e6eb9b2,24c75c48-5dce-4945-ae07-f82e0756e1c7,b26c2923-5a85-496b-ad32-aeb32d961b05,7be19ce4-314b-4a2d-9e7f-d1f3706818fa,c7fdc1d8-dc4d-4cba-b9a0-d83a3ec8ca35,cfcce72a-e0f4-4494-a2c6-59b924832b0b,7a2e5287-d0c5-4fce-abb1-304e5b8ca015,fd2b2be64610432.png,f56057fdd34b463.png,ba7b9c8012bd403.png,872944fc229541a.png,cc2e611d4e814ad.png,good
trash_bin,5b0dd7cf704a413999d7aa9aa7a0b07c,d93ab42b-eda1-4724-8885-176bdcef6968,95394308-c2d0-4acf-96b3-580fd3e33ee0,719a56a2-baf7-4711-93c5-d5248ca9c7d9,6ac898f1-8b61-4dd0-b075-299b362a3d35,0649d56d-84a6-469f-b437-26ed0f15651b,38b29e8e-fa60-402b-bfd5-9e5535d7dd31,b169e580-81d7-4198-8620-bcbe1bccfd63,40bb26ab-6b54-44c3-b769-b6db5bac6279,2f0265e8a5704b9.png,e65db910ac954d4.png,5030fb6dbeee4d5.png,43772f63ee4f46b.png,68c7c181fb7c4b3.png,good
mug,cfefc60815454b97aff3f52d70d4e7e1,cb45541b-e570-4d62-828f-e5a5f185da62,37ccdccf-d2b2-454d-99a9-4c03037931ec,2acbba59-ef8d-431d-ada1-e359cc03a7b6,b47ae101-5210-4d9a-91b5-42bca25e65db,0d5cc89b-58c8-4271-aab0-71538d4703dd,d5bff583-417c-4703-98ac-4dc5cebcfcd1,d81e132f-d539-481b-80a6-21b9e5e1a801,37c93980-02df-4108-b47c-acf59852c449,983f188373244a0.png,f8e2773994834de.png,36ebee544260494.png,2f2816fd4caf476.png,f3d9c96f39df4fd.png,bad
computer_mouse,8d96670d940742c4b515b0a0b0dc92ab,257d4675-3473-4947-913c-81bbecbe725d,cbc3b53b-9d73-4c79-958e-06ef70f778ee,1c69106e-a353-4389-8319-5eae9353a9c3,862a34bb-4d03-4e7d-9bd2-0ed3fc2fa8ae,1550305b-45c0-4cab-91ae-4578b96a2123,30cb427e-c6e8-4710-b162-ac75c97afe4b,939ed947-0dea-414f-b53f-99bbe841724f,3d5b499f-257d-433c-95cb-06c00f6e495a,28c966f9da41446.png,1836469509bf41e.png,15a2b96bb5c34b1.png,a9ed388453944fe.png,6de69dbe43a843e.png,good
hammer,3cb09ed3582546edb645f08e397bf5a9,a8674b28-da49-40f6-b6bb-697ab33af7c7,4c46a8ab-000d-4650-bc76-d1d0b1ae86dc,03a41826-ad61-4c35-87d6-7edc64b47c7b,dc2999cd-375d-4118-9bdd-766ec5a0690e,84191a6c-02e5-406a-89c1-5bb334925603,4b331480-06c2-48ea-ab1c-300f6d970877,2784bb66-bdc0-451a-a626-850a55136f72,60e5dcfd-5dd4-47fc-b7bb-33a50d1ab404,7d7eac690af043b.png,3ec0850ac0d442f.png,36ce5b721fb6448.png,c5e824d9e18d496.png,90d2d3ee8acd476.png,good
wheel,d8143872de8d4c6b85af59cb3395e9ee,79ca839e-e941-4f46-8c1c-11463bf23d06,ce777f01-3566-4b69-809e-a74d2413ec37,f875c05f-6399-4017-86c6-2573ec430933,01e3e26e-e74c-4f78-8c20-18efa339c9de,58bf6bb5-3013-4dce-94bb-424cecc9f6ce,def7c4ef-eead-4036-b169-79820c9c86ac,9dc4e189-41cf-4439-aa92-96fee23ec531,0c186eb9-35d2-4b81-98b6-ee12fb17fb8a,bde4244c0aca48c.png,680ebc023adc460.png,4a6151eaef1e48b.png,9b20fcacea8a45a.png,b40eea03373e4ae.png,good
hammer,0e6b6951d0a94209b5e9e36033195db0,d020c8a0-bdac-4c4a-a36c-2825651eb44e,1b31755f-54ab-436f-b15b-41cfb45d2b4f,36dc8914-6a98-4869-98d8-4970b1241119,dfbc520e-742b-41a2-9c9d-e4a5cc66f8dd,8fc76578-96a3-48e9-8945-19e736afb2ae,e914ffa7-129e-40a1-a955-a1977b769a94,954093f5-7611-49fa-af6c-8d915c4190de,5807fa1f-319e-488f-bef0-cb318a663e6c,8d4e13210dbd423.png,0d976fd2c8d64f7.png,43e7437aa36b41a.png,f0ddab20de0d40f.png,2b87db64940a4d3.png,good
tray,fd3f88b33b5446db84d7e59865dee306,d9b794ee-1ceb-4b65-93c0-b2b58b05e07c,c4809437-382d-4af8-9d26-0eb294de739b,764304bc-782d-4113-84be-59cb443f361f,2875da2e-04dc-4554-bf71-7029cbfd6aeb,8f0c3fc2-d435-4156-9f3c-752f91b1c072,ac304efb-c237-43fd-adf8-a0a0ebb48ca3,cd272843-41aa-4169-83a4-c813039f1a8b,1683a98c-b655-497e-ac59-00392d51df39,d8884dc4d3b74df.png,cc310a9a7ee8421.png,cc285cf1c57e429.png,fe21d5dc24cb40c.png,042e0261ea644a9.png,bad
vase,4cb16c65105f4fc8a2335af1f8a4a954,75f8c8da-f15a-4e20-afbf-46f1add8a122,d24e8b47-7c06-454d-8fd0-62cb5e9f6bde,b3345d39-524e-4318-b9e4-2504fa58ec9c,ef89e2a7-9a2a-43cd-9690-0cce6f8bbf07,923eb530-5d05-43e0-81e7-ff45deea5763,9cfbd2f6-49ef-4044-bd06-3bceab69d53b,2f5c076c-5e33-4a9d-a603-dcd73c9bfcff,6658cc31-79d7-4311-96db-ce96d69a35ad,69de7f9b2b91479.png,1e97c512660743f.png,4b621107d55b426.png,39cb1f93362749c.png,d474c74d230b4f8.png,good
hair_dryer,8a2ffb84162a4af2ba3a6560d10bafce,7385e3a0-0913-4f21-96d3-349d98a6dfb5,99cb9c87-2b99-476a-8bef-035029d315d8,28db5b3c-25c9-4d75-8744-4a2583bb8375,51af9d35-8e12-417d-9c63-38f4e95a240e,0d71f34f-3b87-4238-a1e2-71abc501ade9,cd9f815c-1d38-410e-944d-c56b8d588f8a,7e47e742-3ad3-4247-b2fd-b8351b9f587c,8b2d00c5-381e-4c34-ab25-263c5f9b1f65,b03cbdf98f47419.png,6cce2595b03b498.png,f0761e328c2048a.png,586c2a7693e24ea.png,7b7819e98e9947c.png,good
hammer,d4cc06bf2e7849bd9f91388490acd3a0,363004fe-3bae-45e9-9d80-df731a2a15f4,3813c507-0589-4371-9a7a-08c2456510bb,a9cdc826-2141-46bf-9f8d-f475d7b67163,cf46aa7d-adb0-423b-9e54-9527df870cb7,64f2b6c9-9036-4f60-b2fb-a83fcaafa710,3d03f1ca-b23c-4e54-89ab-3068ef1099f3,78949f53-a565-4a75-9f7f-9d1ede55b28c,7ba1b523-0e23-4fa2-ad76-1d282260e9d5,9a90c6349f2d40c.png,c940d8ec68aa44b.png,7428983618d2406.png,32c642d9804f48e.png,8067636f4ff74f8.png,good
pillow,320fc7450ec24998ad72b8d50661c01d,4aedbb47-0390-4330-b02b-352a2d7c6e7e,bc442f71-727f-44b7-a9c5-7642a20276b6,1e381baa-98f4-4993-8e6b-fc832dfae905,6b9c2995-8c82-43ea-84a2-bc645c86212d,343bfce6-3b44-4e1a-8f06-ffac5e22cec1,95aa80df-80e7-4967-b8ef-87f0c27df5c2,0767f01b-2f17-488f-8a97-b9f08f6a924c,08452a72-e74e-4243-9a34-f62f15603025,e7d72b6c9d40410.png,47f99741b9964af.png,6b1d4980363e4ab.png,2f06cf9986424e5.png,8343f3e24aca40f.png,bad
dress,05a6b459d7d44a3e8d1e3696b2d377e6,ec28a37c-f596-4b62-82e8-79406ac3be60,7dcf68b3-5d43-4dc6-aa3a-58d7a4add680,c00a6851-1dec-4f62-b762-757f5665810a,e3da41c2-567b-4b47-90b8-66ba60260555,8274fa85-b626-4c56-ac04-e9835b2ebd86,35d6cbbe-013e-4180-a78f-6988311c5cf2,637fb59c-17a2-41b7-b438-3afb18ebfa93,46ab0c48-0d26-4fe6-ab2a-78a738cab118,fa2129c03ac9471.png,d5ff49552701413.png,5cc3bd43450346c.png,471a81c1619f4fb.png,254c979278bd432.png,bad
hammer,d31f33256b47456cb41336f022333342,477c82cc-ca73-4304-b820-32e5ad810b00,9a8abe85-174d-40f7-ac11-143434d6ccfe,2514eab8-d138-480c-932a-0c7dabdd36e6,31fab887-f306-49d7-ad13-110d687a3d18,aeafc858-3d49-4ecb-8f0d-dd01cf7f3db1,12e0b616-11f6-4265-abe8-1620592ceca3,32ecaaf2-e0f9-4f41-baae-024accabcdbe,68cd4df4-0bd3-48a0-9887-56c143813ccf,30e354746dff445.png,091195fb9bd2435.png,c56271b48e864c4.png,6d9a4d044639450.png,43e7437aa36b41a.png,good
plate,fd3fdda08ae845a089705fd0e904f732,84acd12e-0897-4986-ad70-8b112eb744f9,589f6814-2a11-45d4-bbed-a736adf276d1,b062b31f-836a-4903-a845-de0f98b21152,18566020-443d-4434-9b2d-ca5bb62b9e59,8ef542d0-fa34-471c-8e5e-c61e45dfd610,d406b4d6-3080-492d-90d6-d0326ea7225b,0d2794d5-33e2-4958-8437-9766b1e64453,8d9f9614-e6a2-445a-9949-0e5f62943824,3bf9d531faf74dc.png,66c5c5ef4d964e7.png,f80d94e4c60145c.png,dc738e170958490.png,3a6ccce6560e4c2.png,good
chair,2c32acda2e554328b0f39b8845ee8e62,e809b109-40c3-445e-af77-ae8e206e09e7,48d05f2a-2efa-4b78-a784-e3a1079b7f18,c035daa1-afc2-4361-94eb-c6dd37b87ba5,9421e125-0a46-401e-96ef-e833c547eac0,31ac612e-3dad-4d11-a90a-368aaf2ffe5f,f78f9398-51fa-494f-9b45-daba984e46cb,023b0a63-bb1a-4a64-ad6a-1f2c2aa24697,eb15604f-fd39-41ee-b70f-07921c0c241e,94808b78520445e.png,072f66bdd29d4fe.png,e62bc1ec559b43d.png,5acc788a4ef9452.png,1d1f5249e53b4bd.png,good
vase,7227de52acd84ff9b376410a9f42df8e,3acb038b-4937-4d70-a019-9f5f3b97c2fa,522355d0-b792-4960-8ad1-45ee5d175b20,316aabca-e2c4-4bb2-b65b-548021ded717,37df91d4-11da-4574-a0ea-cea1d061478d,72af6502-0f9b-461d-8c2c-fdcc4c39a471,a3171125-bed9-4c52-b618-0aa58d419fcc,c44e93a8-3c4d-47f8-aa6b-26da04953760,43a27be9-5981-4668-85b2-c204ae6d6388,313885d79dd54b5.png,ff77ffa0e940430.png,3a31b268c997495.png,d35efdeda2b84c1.png,054893d99065413.png,good
vase,e68588570f364ae99e4743e7f5bb990f,a3b53707-3b7b-4839-b8f8-442e8706beb3,9fe0b9e4-ff31-475c-b86f-a1d2ad3c354c,7b6f2eb8-2953-4cce-b112-b9c1c3071264,44961d8e-b183-487f-ba72-bf643ccd27bb,fa7a9c85-077e-489a-86d3-79e129d92bc8,ceca6d2b-db82-4d6b-ab87-bb8aab730d36,d87187db-ed52-4c99-b6d6-b86e9e3b163f,edd4b980-1a3b-48d2-b395-4b1466a9a83e,586d2b539ad7437.png,a6e8da5ac2524e2.png,25e44864d7734f4.png,7ce40d197d3c416.png,5865fb86ed56413.png,bad
fan,bbfa94c20e6948d698fd18cb942f7928,137b0f9f-a3af-423e-9e0f-e8ec256843c0,7f31f156-693a-49d5-adf1-ede3bbcbd909,f96fcbdf-5f7c-48d1-a8c1-24007d216a6d,0d6c359c-3a2a-45c3-b294-31eeb71232e2,8b2034a3-4e55-40bd-94c2-a99fc6b8ddca,67716171-265e-4c38-b65b-7d029d1a86fc,a5dc28fd-9dc1-4920-81b8-3e9fae9631a5,9183d6f7-17ea-4350-ba6a-8422cc6e6d49,03c561013eda44f.png,907bc1c135064c4.png,39f75fb5d614466.png,bfe192b36b5b4a1.png,40584c01404741a.png,good
chair,81e2e16f212f48ea98734df3a4957ecc,57f70147-1256-475a-b4f9-35a11aa2a7d7,7c2be04b-6793-4f8a-a55b-90a5878f8f1a,e4ed7d15-e615-4349-8491-49bb5bbd27be,5b82a557-3f53-44eb-8bd7-1d07dd7d6e9a,0e131669-d388-4ada-80a0-d66b61787b02,7a08f3a1-64d0-4b90-b908-edfa904aaa28,c0592cf2-539f-4b41-9a15-b72b9940b7de,363ccf89-6363-44b6-bcb7-ca0fb839235a,5fd96551151b404.png,d270efa8de614ce.png,3776dd677be3446.png,9daca1a0fde9450.png,ec8dfc875399487.png,good
lighter,12a1a38bcbdc47088660b8fccb440b1e,00eb12f9-f032-46a5-828a-00970d16abb6,d53be111-3626-4cbe-a1ca-52c30ed58987,06f1d2cc-b285-4159-939c-775306a47872,63aae4a6-bf4e-4da8-9387-96aca03ff96a,2ae44cea-b284-45fb-b2a2-d8e7b8323f77,01a085fb-3c92-406e-ac55-027691564c8e,73429f33-80ea-4c09-86c5-eca92a04e21d,4dd988d6-d057-4139-ad39-c3bbacb3e9bb,0b88c660d2f8451.png,c4a8758851aa4ef.png,bb9c26406257482.png,e9da2fdadbff44e.png,aa76ec8e5449422.png,good
printer,aacc09a617fb43cf9644a633767bb8f3,593bf8f7-ea1a-4eab-a6e6-edaf30b32c6b,c25a2380-0daa-48d6-9c8d-0ea64b442b79,2a0d86e2-5cf4-4799-a24b-357fe4e087ae,09fdd0be-75b1-425b-9124-798e2f275310,2813a348-7674-4779-9c2a-2c462883ffd0,1c123bef-635f-4992-968c-e95c9ab5b52e,4f826f18-a34a-4643-af13-65c8e8d56f1c,b8fc3605-a065-4fe4-a10e-92e78982091f,283cd9563b47406.png,5b4294842e6547c.png,44c3e054f914481.png,413ebff240cc4a1.png,31d245131c5a4be.png,bad
desk_lamp,06accd4e0351480e8c4eb2f28fadaa35,a2f4211a-56be-4c82-ad77-e55382b9b114,4de1815b-501d-47fb-bad7-da9c6dc30fbc,de358a02-d78f-4ffc-a866-e60af58e5eca,c596b967-7231-405d-bcc5-9e9a9c4087c3,ead14ae2-5365-40f2-9186-454abc28c444,fdde43d0-0796-4843-bfdc-22dcb85038da,8ef3169c-5bbf-4da9-a866-e5b40a82db29,12475f13-f443-4f14-9efa-7f2c2b592cb6,57f1229be1cf4a0.png,d79f52fc3e2e490.png,15e241b0d611467.png,b252804637564d4.png,577a690c1445449.png,good
umbrella,4998d155bd654544a577dec078ef5aea,09fe03d6-7430-4fe5-bfa4-fa2202014bde,b9013e5e-ac0c-445a-bd01-48b459a883a9,6ebf533b-da52-4969-ac7f-e8306733be71,e6b42d7e-e2ce-4cc3-9fa4-bddc9572137e,731e774f-d47f-4573-9276-7c234715e9cc,86f62e86-8e51-41e8-9d7f-bc10ec22e344,e11da344-0cb9-4e3a-bba2-25905c57feb1,bc7a9d95-9acf-49f3-ac1e-405a5c00e501,25bad286c22d49d.png,f499b56b363b4f8.png,c331c9f2ec2b477.png,abe028162a80485.png,f5c0a867d9d348b.png,bad
vase,c383ac46bf244f54baee55d0641d8dd0,a0b8d47e-7a5c-434d-837c-f37b57ef8b88,43cb2d52-97bd-4b7c-af89-75ad8df38cfe,1371f81a-576a-4c09-b321-04b138e95c5b,7f014808-5f09-468c-9399-20e45d8a79b3,000c0b84-ea01-400f-9a3f-7d0d5c155bd2,d20fcd6b-9f75-47d4-90a2-7bf91be5127c,52042f78-e7fc-4174-bd5b-7212b44db338,d5e19d29-f7a3-4ec9-bded-5869d920afb0,7b92615023484e3.png,c88f35ccd3324b6.png,346396141a29407.png,7424af8ee1b84e5.png,1d3a097717574f2.png,bad
chair,836eb9fb9adb41549e667bbab2cbc101,cc2acb82-c0dd-4b81-90f1-7a231d4c655d,6d4ab05e-ce1c-4cd6-9558-0ea556acae76,44765a1d-cb0b-4608-8b01-76d486ff01a8,6d965458-f503-43fd-b852-e3a91efdbaa0,dc284227-2ca1-4c04-9603-9f37b421efaf,3abb7261-46b2-42b7-a28b-7d04cc6a2240,8295f2f2-db13-41a1-8cdd-4af6d687b964,cbd8a59a-3102-48e1-8ae0-988fd2cc8a62,538dd25496cf413.png,449020c2d587419.png,84fa3defab8242e.png,85940896694d4e0.png,9d0ad6e737a3490.png,good
tv,dda8301215014f6fb1329679ee4cd2c9,0d559108-d208-4f5d-a351-f8ce34627625,a046c546-d2db-4aa9-b31a-da7948d042be,5733c804-d114-465a-b25a-b22d9f169c68,0b84d903-a011-4f31-853a-64e363c432da,2281b140-05c1-46c7-befa-cf130652f210,491f45f2-735a-4e52-9012-9ae933b86c21,3c272e7e-323b-4857-b330-88987e5edc31,1b9fee92-9c43-464f-830c-a804fa39316f,28ee935f28ed4bb.png,f5992d9a9bd64ab.png,4a536614e7954b0.png,0a51ad5187c8423.png,25e102aa0586421.png,good
